# Registre officiel des communes suisses — asset généré, ne pas éditer à la main.
# Régénérer : python3 tools/data/build_commune_registry.py --date 13-08-2026
# Source : OFS, https://www.agvchapp.bfs.admin.ch/api/communes/snapshot
# Instantané : 13-08-2026
# Communes : 2110
# Le numéro OFS est l'identité engagée ; il change lors d'un transfert de canton.
# Format : numéro OFS|nom officiel|canton|valide depuis|alias de recherche
#
114|Fischenthal|ZH|12.09.1848|
4726|Fischingen|TG|01.01.2011|
4306|Fisibach|AG|12.09.1848|
4027|Fislisbach|AG|12.09.1848|
28|Flaach|ZH|12.09.1848|
3402|Flawil|SG|01.01.2003|
3662|Flerden|GR|01.01.2017|
3732|Flims|GR|01.01.2017|
2545|Flumenthal|SO|12.09.1848|
3292|Flums|SG|01.01.2003|
29|Flurlingen|ZH|12.09.1848|
3951|Fläsch|GR|01.01.2017|
1207|Flüelen|UR|12.09.1848|
1004|Flühli|LU|01.01.2013|
5557|Fontaines-sur-Grandson|VD|01.09.2006|
6790|Fontenais|JU|01.01.2013|
5604|Forel (Lavaux)|VD|01.09.2006|
948|Forst-Längenbühl|BE|01.01.2010|
5717|Founex|VD|01.09.2006|
538|Fraubrunnen|BE|01.01.2014|
4566|Frauenfeld|TG|01.01.2011|
663|Frauenkappelen|BE|01.01.2010|
1322|Freienbach|SZ|12.09.1848|
57|Freienstein-Teufen|ZH|01.01.1958|
4028|Freienwil|AG|12.09.1848|
607|Freimettigen|BE|01.01.2010|
2824|Frenkendorf|BL|01.01.1994|
2196|Fribourg|FR|12.09.1848|Freiburg
4163|Frick|AG|12.09.1848|
5523|Froideville|VD|01.09.2006|
563|Frutigen|BE|01.01.2010|
2258|Fräschels|FR|12.09.1848|Chiètres
2575|Fulenbach|SO|12.09.1848|
4307|Full-Reuenthal|AG|01.01.1902|
6133|Fully|VS|12.09.1848|
3862|Furna|GR|01.01.2017|
193|Fällanden|ZH|12.09.1848|
5427|Féchy|VD|01.09.2006|
2056|Fétigny-Ménières|FR|01.01.2026|
2825|Füllinsdorf|BL|01.01.1994|
3633|Fürstenau|GR|01.01.2017|
4571|Gachnang|TG|01.01.2011|
3022|Gais|AR|12.09.1848|
3442|Gaiserwald|SG|01.01.2003|
1342|Galgenen|SZ|12.09.1848|
494|Gals|BE|01.01.2010|
5398|Gambarogno|TI|25.04.2010|
6118|Gampel-Bratsch|VS|01.01.2009|
495|Gampelen|BE|01.01.2010|
3272|Gams|SG|01.01.2003|
4164|Gansingen|AG|12.09.1848|
4029|Gebenstorf|AG|01.01.1883|
2846|Gelterkinden|BL|01.01.1994|
4232|Geltwil|AG|12.09.1848|
2474|Gempen|SO|12.09.1848|
5718|Genolier|VD|01.09.2006|
6622|Genthod|GE|12.09.1848|
6621|Genève|GE|01.01.1931|
2519|Gerlafingen|SO|01.01.1991|
244|Geroldswil|ZH|01.01.1990|
1311|Gersau|SZ|12.09.1848|
866|Gerzensee|BE|01.01.2010|
1085|Geuensee|LU|01.01.2013|
2236|Gibloux|FR|01.01.2016|
2826|Giebenach|BL|01.01.1994|
5559|Giez|VD|01.09.2006|
2294|Giffers|FR|12.09.1848|
5857|Gilly|VD|01.09.2006|
5428|Gimel|VD|01.09.2006|
5719|Gingins|VD|01.09.2006|
5073|Giornico|TI|06.04.2025|
4165|Gipf-Oberfrick|AG|12.09.1848|
1055|Gisikon|LU|01.01.2013|
1403|Giswil|OW|12.09.1848|
2197|Givisiez|FR|12.09.1848|
5720|Givrins|VD|01.09.2006|
5721|Gland|VD|01.09.2006|
1632|Glarus|GL|01.01.2011|
1630|Glarus Nord|GL|01.01.2011|
1631|Glarus Süd|GL|01.01.2011|
58|Glattfelden|ZH|12.09.1848|
2022|Gletterens|FR|12.09.1848|
3213|Goldach|SG|01.01.2003|
5484|Gollion|VD|01.09.2006|
3341|Gommiswald|SG|01.01.2013|
6077|Goms|VS|01.01.2017|
326|Gondiswil|BE|01.01.2010|
3102|Gonten|AI|01.01.1997|
4135|Gontenschwil|AG|12.09.1848|
5108|Gordola|TI|12.09.1848|
3443|Gossau (SG)|SG|01.01.2003|
115|Gossau (ZH)|ZH|12.09.1848|
4651|Gottlieben|TG|01.01.2011|
5541|Goumoëns|VD|01.07.2011|
976|Graben|BE|01.01.2010|
3273|Grabs|SG|01.01.2003|
5186|Grancia|TI|12.09.1848|
5485|Grancy|VD|01.09.2006|
5817|Grandcour|VD|01.09.2006|
5560|Grandevent|VD|01.09.2006|
6792|Grandfontaine|JU|01.01.1979|
5561|Grandson|VD|01.09.2006|
694|Grandval|BE|01.01.2010|
2134|Grandvillard|FR|12.09.1848|
2328|Granges (Veveyse)|FR|12.09.1848|
2198|Granges-Paccot|FR|12.09.1848|
2079|Grangettes|FR|12.09.1848|
5187|Gravesano|TI|12.09.1848|
194|Greifensee|ZH|12.09.1848|
2786|Grellingen|BL|01.01.1994|
2546|Grenchen|SO|12.09.1848|
2261|Greng|FR|12.09.1848|
6177|Grengiols|VS|12.09.1848|
5722|Grens|VD|01.09.2006|
1056|Greppen|LU|01.01.2013|
2576|Gretzenbach|SO|01.01.1973|
6263|Grimisuat|VS|12.09.1848|
2617|Grindel|SO|12.09.1848|
576|Grindelwald|BE|01.01.2010|
2239|Grolley-Ponthaux|FR|01.01.2025|
3832|Grono|GR|01.01.2017|
303|Grossaffoltern|BE|01.01.2010|
1131|Grossdietwil|LU|01.01.2013|
608|Grosshöchstetten|BE|01.01.2018|
1086|Grosswangen|LU|01.01.2013|
3031|Grub (AR)|AR|12.09.1848|
2135|Gruyères|FR|12.09.1848|
5405|Gryon|VD|01.09.2006|
6285|Grächen|VS|12.09.1848|
4006|Gränichen|AG|12.09.1848|
6238|Grône|VS|12.09.1848|
116|Grüningen|ZH|12.09.1848|
3961|Grüsch|GR|01.01.2017|
841|Gsteig|BE|01.01.2010|
577|Gsteigwiler|BE|01.01.2010|
852|Guggisberg|BE|01.01.2010|
2578|Gunzgen|SO|12.09.1848|
665|Gurbrü|BE|01.01.2010|
2262|Gurmels|FR|01.01.2026|
1209|Gurtnellen|UR|12.09.1848|
867|Gurzelen|BE|01.01.2010|
782|Guttannen|BE|01.01.2010|
6117|Guttet-Feschel|VS|01.10.2000|
6624|Gy|GE|01.01.1851|
2901|Gächlingen|SH|12.09.1848|
1208|Göschenen|UR|01.01.1875|
578|Gündlischwand|BE|01.01.2010|
2547|Günsberg|SO|12.09.1848|
4656|Güttingen|TG|01.01.2011|
579|Habkern|BE|01.01.2010|
4099|Habsburg|AG|12.09.1848|
220|Hagenbuch|ZH|12.09.1848|
736|Hagneck|BE|01.01.2010|
2971|Hallau|SH|01.01.1934|
4197|Hallwil|AG|01.01.1951|
1005|Hasle (LU)|LU|01.01.2013|
406|Hasle bei Burgdorf|BE|01.01.2010|
783|Hasliberg|BE|01.01.2010|
2491|Hauenstein-Ifenthal|SO|12.09.1848|
4486|Hauptwil-Gottshaus|TG|01.01.2011|
4100|Hausen (AG)|AG|01.01.2003|
4|Hausen am Albis|ZH|01.01.1911|
2121|Haut-Intyamon|FR|01.01.2002|
6809|Haute-Ajoie|JU|01.01.2018|
6729|Haute-Sorne|JU|01.01.2013|
5656|Hautemorges|VD|01.07.2021|
2233|Hauterive (FR)|FR|01.01.2001|Guin
2137|Hauteville|FR|12.09.1848|
5|Hedingen|ZH|12.09.1848|
4416|Hefenhofen|TG|01.01.2011|
3032|Heiden|AR|12.09.1848|
927|Heiligenschwendi|BE|01.01.2010|
928|Heimberg|BE|01.01.2010|
977|Heimenhausen|BE|01.01.2010|
407|Heimiswil|BE|01.01.2010|
2296|Heitenried|FR|12.09.1848|
4251|Hellikon|AG|12.09.1848|
408|Hellsau|BE|01.01.2010|
2962|Hemishofen|SH|12.09.1848|
2848|Hemmiken|BL|01.01.1994|
4198|Hendschiken|AG|12.09.1848|
31|Henggart|ZH|12.09.1848|
5819|Henniez|VD|01.09.2006|
2424|Herbetswil|SO|01.01.1991|
610|Herbligen|BE|01.01.2010|
4811|Herdern|TG|01.01.2011|
1507|Hergiswil (NW)|NW|01.01.1850|
1132|Hergiswil bei Willisau|LU|01.01.2013|
3001|Herisau|AR|12.09.1848|
6625|Hermance|GE|12.09.1848|
5673|Hermenches|VD|01.09.2006|
737|Hermrigen|BE|01.01.2010|
152|Herrliberg|ZH|12.09.1848|
2827|Hersberg|BL|01.01.1994|
4186|Herznach-Ueken|AG|01.01.2023|
979|Herzogenbuchsee|BE|01.01.2010|
221|Hettlingen|ZH|12.09.1848|
1088|Hildisrieden|LU|01.01.2013|
929|Hilterfingen|BE|01.01.2010|
2618|Himmelried|SO|12.09.1848|
409|Hindelbank|BE|01.01.2021|
117|Hinwil|ZH|12.09.1848|
4007|Hirschthal|AG|12.09.1848|
173|Hittnau|ZH|12.09.1848|
1030|Hitzkirch|LU|01.01.2021|
1031|Hochdorf|LU|01.01.2013|
59|Hochfelden|ZH|12.09.1848|
2475|Hochwald|SO|12.09.1848|
580|Hofstetten bei Brienz|BE|01.01.2010|
2476|Hofstetten-Flüh|SO|01.01.1986|
1032|Hohenrain|LU|01.01.2013|
4495|Hohentannen|TG|01.01.2011|
4199|Holderbank (AG)|AG|12.09.1848|
2425|Holderbank (SO)|SO|01.01.1991|
4136|Holziken|AG|12.09.1848|
931|Homberg|BE|01.01.2010|
153|Hombrechtikon|ZH|12.09.1848|
4816|Homburg|TG|01.01.2011|
295|Horgen|ZH|01.01.2018|
4421|Horn|TG|01.01.2011|
932|Horrenbach-Buchen|BE|01.01.2010|
2523|Horriwil|SO|01.01.1991|
1058|Horw|LU|01.01.2013|
1210|Hospental|UR|12.09.1848|
2548|Hubersdorf|SO|12.09.1848|
3002|Hundwil|AR|12.09.1848|
4200|Hunzenschwil|AG|12.09.1848|
954|Huttwil|BE|01.01.2010|
2847|Häfelfingen|BL|01.01.1994|
2579|Hägendorf|SO|12.09.1848|
3201|Häggenschwil|SG|01.01.2003|
4068|Hägglingen|AG|12.09.1848|
2402|Härkingen|SO|01.01.1991|
609|Häutligen|BE|01.01.2010|
6084|Hérémence|VS|12.09.1848|
410|Höchstetten|BE|01.01.2010|
2886|Hölstein|BL|01.01.1994|
60|Höri|ZH|12.09.1848|
1703|Hünenberg|ZG|12.09.1848|
2524|Hüniken|SO|01.01.1991|
61|Hüntwangen|ZH|12.09.1848|
87|Hüttikon|ZH|12.09.1848|
4590|Hüttlingen|TG|01.01.2011|
4821|Hüttwilen|TG|01.01.2011|
6239|Icogne|VS|01.01.1905|
541|Iffwil|BE|01.01.2010|
3619|Ilanz/Glion|GR|01.01.2017|Ilanz,Glion
1363|Illgau|SZ|12.09.1848|
296|Illnau-Effretikon|ZH|01.01.2016|
6109|Inden|VS|12.09.1848|
1364|Ingenbohl|SZ|12.09.1848|
980|Inkwil|BE|01.01.2010|
1343|Innerthal|SZ|12.09.1848|
784|Innertkirchen|BE|01.01.2014|
496|Ins|BE|01.01.2010|
581|Interlaken|BE|01.01.2010|
1033|Inwil|LU|01.01.2013|
739|Ipsach|BE|01.01.2010|
582|Iseltwald|BE|01.01.2010|
1211|Isenthal|UR|12.09.1848|
4084|Islisberg|AG|01.01.1983|
5009|Isone|TI|12.09.1848|
6134|Isérables|VS|12.09.1848|
2849|Itingen|BL|01.01.1994|
362|Ittigen|BE|01.01.2010|
868|Jaberg|BE|01.01.2010|
2138|Jaun|FR|12.09.1848|
540|Jegenstorf|BE|01.01.2014|
3863|Jenaz|GR|01.01.2017|
3952|Jenins|GR|01.01.2017|
738|Jens|BE|01.01.2010|
4071|Jonen|AG|12.09.1848|
5885|Jongny|VD|01.09.2006|
3405|Jonschwil|SG|01.01.2003|
5804|Jorat-Menthue|VD|01.07.2011|
5806|Jorat-Mézières|VD|01.07.2016|
5585|Jouxtens-Mézery|VD|01.09.2006|
5754|Juriens|VD|01.09.2006|
6626|Jussy|GE|01.01.1851|
4252|Kaiseraugst|AG|12.09.1848|
4169|Kaisten|AG|01.01.2010|
4233|Kallern|AG|12.09.1848|
304|Kallnach|BE|01.01.2019|
3313|Kaltbrunn|SG|01.01.2003|
2549|Kammersrohr|SO|12.09.1848|
564|Kandergrund|BE|01.01.2010|
565|Kandersteg|BE|01.01.2010|
2580|Kappel (SO)|SO|12.09.1848|
6|Kappel am Albis|ZH|01.01.1911|
305|Kappelen|BE|01.01.2010|
869|Kaufdorf|BE|01.01.2010|
870|Kehrsatz|BE|01.01.2010|
4666|Kemmental|TG|01.01.2011|
411|Kernenried|BE|01.01.2010|
1404|Kerns|OW|12.09.1848|
2265|Kerzers|FR|12.09.1848|
4426|Kesswil|TG|01.01.2011|
2403|Kestenholz|SO|01.01.1991|
2492|Kienberg|SO|12.09.1848|
611|Kiesen|BE|01.01.2010|
2851|Kilchberg (BL)|BL|01.01.1994|
135|Kilchberg (ZH)|ZH|12.09.1848|
4030|Killwangen|AG|12.09.1848|
6197|Kippel|VS|12.09.1848|
412|Kirchberg (BE)|BE|01.01.2010|
3392|Kirchberg (SG)|SG|01.01.2003|
872|Kirchdorf (BE)|BE|01.01.2018|
4275|Kirchleerau|AG|12.09.1848|
354|Kirchlindach|BE|01.01.2010|
33|Kleinandelfingen|ZH|12.09.1848|
2266|Kleinbösingen|FR|12.09.1848|
2619|Kleinlützel|SO|12.09.1848|
4309|Klingnau|AG|12.09.1848|
3871|Klosters|GR|01.01.2021|
62|Kloten|ZH|01.01.2024|
7|Knonau|ZH|12.09.1848|
1089|Knutwil|LU|01.01.2013|
4310|Koblenz|AG|12.09.1848|
612|Konolfingen|BE|01.01.2010|
413|Koppigen|BE|01.01.2010|
4501|Kradolf-Schönenberg|TG|01.01.2011|
566|Krattigen|BE|01.01.2010|
414|Krauchthal|BE|01.01.2010|
4671|Kreuzlingen|TG|01.01.2011|
666|Kriechenwil|BE|01.01.2010|
2525|Kriegstetten|SO|01.01.2026|
1059|Kriens|LU|01.01.2013|
2850|Känerkinden|BL|01.01.1994|
4276|Kölliken|AG|12.09.1848|
355|Köniz|BE|01.01.2010|
3882|Küblis|GR|01.01.2017|
4031|Künten|AG|12.09.1848|
154|Küsnacht (ZH)|ZH|12.09.1848|
1331|Küssnacht (SZ)|SZ|01.01.2004|
4008|Küttigen|AG|12.09.1848|
5871|L'Abbaye|VD|01.09.2006|
5741|L'Abergement|VD|01.09.2006|
5486|L'Isle|VD|01.09.2006|
6810|La Baroche|JU|01.01.2009|
2234|La Brillaz|FR|01.01.2001|
6432|La Brévine|NE|01.01.2018|
5474|La Chaux (Cossonay)|VD|01.09.2006|
6421|La Chaux-de-Fonds|NE|01.01.2018|
6435|La Chaux-du-Milieu|NE|01.01.2018|
6504|La Côte-aux-Fées|NE|01.01.2018|
435|La Ferrière|BE|01.01.2010|
6417|La Grande Béroche|NE|01.04.2018|
723|La Neuveville|BE|01.01.2010|
5758|La Praz|VD|01.09.2006|
3785|La Punt Chamues-ch|GR|01.10.2020|
5726|La Rippe|VD|01.09.2006|
2149|La Roche|FR|12.09.1848|
6423|La Sagne|NE|01.01.2018|
5498|La Sarraz|VD|01.09.2006|
2235|La Sonnaz|FR|01.01.2004|
5889|La Tour-de-Peilz|VD|01.09.2006|
2338|La Verrerie|FR|01.01.2004|
3575|Laax|GR|01.01.2017|
1344|Lachen|SZ|12.09.1848|
6627|Laconnex|GE|01.01.1851|
6750|Lajoux (JU)|JU|01.01.1979|
6286|Lalden|VS|12.09.1848|
5189|Lamone|TI|12.09.1848|
2887|Lampenberg|BL|01.01.1994|
6628|Lancy|GE|12.09.1848|
613|Landiswil|BE|01.01.2010|
3955|Landquart|GR|01.01.2017|
2888|Langenbruck|BL|01.01.1994|
2550|Langendorf|SO|12.09.1848|
329|Langenthal|BE|01.01.2021|
136|Langnau am Albis|ZH|12.09.1848|
902|Langnau im Emmental|BE|01.01.2010|
4681|Langrickenbach|TG|01.01.2011|
3513|Lantsch/Lenz|GR|01.01.2017|Lantsch,Lenz
6513|Laténa|NE|01.01.2025|
842|Lauenen|BE|01.01.2010|
1365|Lauerz|SZ|12.09.1848|
2787|Laufen|BL|01.01.1994|
34|Laufen-Uhwiesen|ZH|12.09.1848|
4170|Laufenburg|AG|01.01.2010|
667|Laupen|BE|01.01.2010|
2426|Laupersdorf|SO|01.01.1991|
903|Lauperswil|BE|01.01.2010|
5586|Lausanne|VD|01.09.2006|
2828|Lausen|BL|01.01.1994|
584|Lauterbrunnen|BE|01.01.2010|
2889|Lauwil|BL|01.01.1994|
5112|Lavertezzo|TI|18.10.2020|
5406|Lavey-Morcles|VD|01.09.2006|
5637|Lavigny|VD|01.09.2006|
5323|Lavizzara|TI|04.04.2004|
6061|Lax|VS|12.09.1848|
6741|Le Bémont (JU)|JU|01.01.1979|
6434|Le Cerneux-Péquignot|NE|01.01.2018|
5872|Le Chenit|VD|01.09.2006|
2067|Le Châtelard|FR|12.09.1848|
2337|Le Flon|FR|01.01.2004|
6623|Le Grand-Saconnex|GE|12.09.1848|
6455|Le Landeron|NE|01.01.2018|
5873|Le Lieu|VD|01.09.2006|
6436|Le Locle|NE|01.01.2021|
5587|Le Mont-sur-Lausanne|VD|01.09.2006|
2220|Le Mouret|FR|01.01.2003|
6754|Le Noirmont|JU|01.01.1979|
2145|Le Pâquier (FR)|FR|12.09.1848|
5731|Le Vaud|VD|01.09.2006|
4311|Leibstadt|AG|01.01.1866|
4137|Leimbach (AG)|AG|12.09.1848|
585|Leissigen|BE|01.01.2010|
5395|Lema|TI|06.04.2025|
4312|Lengnau (AG)|AG|12.09.1848|
387|Lengnau (BE)|BE|01.01.2010|
4683|Lengwil|TG|01.01.2011|
792|Lenk|BE|01.01.2010|
6240|Lens|VS|01.01.1905|
4201|Lenzburg|AG|12.09.1848|
6742|Les Bois|JU|01.01.1979|
6743|Les Breuleux|JU|01.01.2023|
5750|Les Clées|VD|01.09.2006|
6745|Les Enfers|JU|01.01.1979|
6748|Les Genevez (JU)|JU|01.01.1979|
2050|Les Montets|FR|01.01.2004|
6422|Les Planchettes|NE|01.01.2018|
6437|Les Ponts-de-Martel|NE|01.01.2018|
6511|Les Verrières|NE|01.01.2018|
4313|Leuggern|AG|01.01.1902|
6110|Leuk|VS|01.01.2013|
6111|Leukerbad|VS|12.09.1848|
4138|Leutwil|AG|12.09.1848|
388|Leuzigen|BE|01.01.2010|
5407|Leysin|VD|01.09.2006|
6135|Leytron|VS|12.09.1848|
3374|Lichtensteig|SG|01.01.2003|
6033|Liddes|VS|12.09.1848|
2890|Liedertswil|BL|01.01.1994|
2788|Liesberg|BL|01.01.1994|
2829|Liestal|BL|01.01.1994|
740|Ligerz|BE|01.01.2010|
5755|Lignerolle|VD|01.09.2006|
6456|Lignières|NE|01.01.2018|
176|Lindau|ZH|12.09.1848|
614|Linden|BE|01.01.2010|
5315|Linescio|TI|01.01.1858|
5113|Locarno|TI|01.01.1928|
2917|Lohn (SH)|SH|12.09.1848|
2526|Lohn-Ammannsegg|SO|01.01.1993|
4741|Lommis|TG|01.01.2011|
2551|Lommiswil|SO|12.09.1848|
5638|Lonay|VD|01.09.2006|
5429|Longirod|VD|01.09.2006|
5115|Losone|TI|12.09.1848|
3821|Lostallo|GR|01.01.2017|
2493|Lostorf|SO|12.09.1848|
331|Lotzwil|BE|01.01.2010|
5674|Lovatens|VD|01.09.2006|
696|Loveresse|BE|01.01.2010|
5675|Lucens|VD|01.01.2017|
63|Lufingen|ZH|12.09.1848|
5192|Lugano|TI|14.04.2013|Lauis
5858|Luins|VD|01.09.2006|
2025|Lully (FR)|FR|01.01.2006|
5639|Lully (VD)|VD|01.09.2006|
5010|Lumino|TI|12.09.1848|
3618|Lumnezia|GR|01.01.2017|
1405|Lungern|OW|12.09.1848|
4104|Lupfig|AG|01.01.2018|
2830|Lupsingen|BL|01.01.1994|
5487|Lussery-Villars|VD|01.09.2006|
5640|Lussy-sur-Morges|VD|01.09.2006|
2527|Luterbach|SO|01.01.1991|
1135|Luthern|LU|01.01.2013|
5606|Lutry|VD|01.09.2006|
3033|Lutzenberg|AR|12.09.1848|
3891|Luzein|GR|01.01.2017|
1061|Luzern|LU|01.01.2013|
306|Lyss|BE|01.01.2011|
415|Lyssach|BE|01.01.2010|
2852|Läufelfingen|BL|01.01.1994|
2903|Löhningen|SH|12.09.1848|
497|Lüscherz|BE|01.01.2010|
2464|Lüsslingen-Nennigkofen|SO|01.01.2013|
2455|Lüterkofen-Ichertswil|SO|01.01.1961|
3393|Lütisburg|SG|01.01.2003|
586|Lütschental|BE|01.01.2010|
955|Lützelflüh|BE|01.01.2010|
332|Madiswil|BE|01.01.2011|
3783|Madulain|GR|01.01.2017|
4253|Magden|AG|12.09.1848|
5317|Maggia|TI|04.04.2004|
5193|Magliaso|TI|12.09.1848|
3953|Maienfeld|GR|01.01.2017|
2853|Maisprach|BL|01.01.1994|
3954|Malans|GR|01.01.2017|
1062|Malters|LU|01.01.2013|
4826|Mammern|TG|01.01.2011|
4105|Mandach|AG|12.09.1848|
5194|Manno|TI|12.09.1848|
5790|Maracon|VD|01.09.2006|
3253|Marbach (SG)|SG|01.01.2003|
5430|Marchissy|VD|01.09.2006|
2206|Marly|FR|01.01.1976|
2140|Marsens|FR|01.01.2001|
35|Marthalen|ZH|12.09.1848|
6136|Martigny|VS|01.01.2021|
6137|Martigny-Combe|VS|01.01.1900|
8|Maschwanden|ZH|12.09.1848|
3663|Masein|GR|01.01.2017|
5196|Massagno|TI|12.09.1848|
6215|Massongex|VS|12.09.1848|
2086|Massonnens|FR|12.09.1848|
5919|Mathod|VD|01.09.2006|
2208|Matran|FR|12.09.1848|
587|Matten bei Interlaken|BE|01.01.2010|
543|Mattstetten|BE|01.01.2010|
2427|Matzendorf|SO|01.01.1991|
4591|Matzingen|TG|01.01.2011|
5562|Mauborget|VD|01.09.2006|
1091|Mauensee|LU|01.01.2013|
195|Maur|ZH|12.09.1848|
5488|Mauraz|VD|01.09.2006|
3983|Medel (Lucmagn)|GR|01.01.2017|
1063|Meggen|LU|01.01.2013|
389|Meienried|BE|01.01.2010|
1064|Meierskappel|LU|01.01.2013|
307|Meikirch|BE|01.01.2010|
156|Meilen|ZH|12.09.1848|
6629|Meinier|GE|12.09.1848|
390|Meinisberg|BE|01.01.2010|
785|Meiringen|BE|01.01.2010|
4202|Meisterschwanden|AG|01.01.1900|
333|Melchnau|BE|01.01.2010|
5198|Melide|TI|12.09.1848|
4314|Mellikon|AG|12.09.1848|
4033|Mellingen|AG|12.09.1848|
3293|Mels|SG|01.01.2003|
2620|Meltingen|SO|12.09.1848|
5254|Mendrisio|TI|14.04.2013|
4139|Menziken|AG|01.01.2023|
1704|Menzingen|ZG|12.09.1848|
1136|Menznau|LU|01.01.2013|
4234|Merenschwand|AG|01.01.2012|
5117|Mergoscia|TI|12.09.1848|
2936|Merishausen|SH|12.09.1848|
6715|Mervelier|JU|01.01.1979|
741|Merzligen|BE|01.01.2010|
3822|Mesocco|GR|01.01.2017|
2457|Messen|SO|01.01.2010|
4184|Mettauertal|AG|01.01.2010|
6716|Mettembert|JU|01.01.1984|
9|Mettmenstetten|ZH|12.09.1848|
2477|Metzerlen-Mariastein|SO|01.01.2004|
5489|Mex (VD)|VD|01.09.2006|
2271|Meyriez|FR|12.09.1848|
6630|Meyrin|GE|12.09.1848|
5199|Mezzovico-Vira|TI|12.09.1848|
5723|Mies|VD|01.09.2006|
6416|Milvignes|NE|01.01.2018|
5118|Minusio|TI|12.09.1848|
615|Mirchel|BE|01.01.2010|
2272|Misery-Courtion|FR|01.01.1997|
5821|Missy|VD|01.09.2006|
5490|Moiry|VD|01.09.2006|
5431|Mollens (VD)|VD|01.09.2006|
5921|Molondin|VD|01.09.2006|
5491|Mont-la-Ville|VD|01.09.2006|
6090|Mont-Noble|VS|01.01.2011|
5859|Mont-sur-Rolle|VD|01.09.2006|
437|Mont-Tramelan|BE|01.01.2010|
2284|Mont-Vully|FR|01.01.2016|
2029|Montagny (FR)|FR|01.01.2004|
5922|Montagny-près-Yverdon|VD|01.09.2006|
5693|Montanaire|VD|01.01.2013|
5756|Montcherand|VD|01.09.2006|
5238|Monteceneri|TI|21.11.2010|
6751|Montfaucon|JU|01.01.2009|
6153|Monthey|VS|12.09.1848|
5540|Montilliez|VD|01.07.2011|
5792|Montpreveyres|VD|01.09.2006|
5886|Montreux|VD|01.09.2006|
5492|Montricher|VD|01.09.2006|
4277|Moosleerau|AG|12.09.1848|
544|Moosseedorf|BE|01.01.2010|
5257|Morbio Inferiore|TI|12.09.1848|
5203|Morcote|TI|12.09.1848|
5642|Morges|VD|01.09.2006|
2143|Morlon|FR|12.09.1848|
5527|Morrens (VD)|VD|01.09.2006|
1366|Morschach|SZ|12.09.1848|
3394|Mosnang|SG|01.01.2003|
5678|Moudon|VD|01.09.2006|
6831|Moutier|JU|01.01.2026|
6718|Movelier|JU|01.01.1979|
4009|Muhen|AG|12.09.1848|
4255|Mumpf|AG|12.09.1848|
2274|Muntelier|FR|12.09.1848|
3715|Muntogna da Schons|GR|01.01.2021|
3202|Muolen|SG|01.01.2003|
1367|Muotathal|SZ|12.09.1848|
5120|Muralto|TI|01.01.1881|
4279|Murgenthal|AG|01.01.1901|
4236|Muri (AG)|AG|12.09.1848|
356|Muri bei Bern|BE|01.01.2010|
6753|Muriaux|JU|01.01.2009|
2275|Murten|FR|01.01.2022|Morat
5563|Mutrux|VD|01.09.2006|
2770|Muttenz|BL|01.01.1994|
5205|Muzzano|TI|12.09.1848|
4032|Mägenwil|AG|12.09.1848|
155|Männedorf|ZH|12.09.1848|
4941|Märstetten|TG|01.01.2011|
2087|Mézières (FR)|FR|01.01.2004|
4254|Möhlin|AG|12.09.1848|
196|Mönchaltorf|ZH|12.09.1848|
4106|Mönthal|AG|12.09.1848|
6203|Mörel-Filet|VS|01.01.2009|
742|Mörigen|BE|01.01.2010|
4203|Möriken-Wildegg|AG|01.01.1951|
3214|Mörschwil|SG|01.01.2003|
4235|Mühlau|AG|12.09.1848|
668|Mühleberg|BE|01.01.2010|
4831|Müllheim|TG|01.01.2011|
4107|Mülligen|AG|12.09.1848|
2428|Mümliswil-Ramiswil|SO|01.01.1991|
546|Münchenbuchsee|BE|01.01.2023|
2769|Münchenstein|BL|01.01.1994|
669|Münchenwiler|BE|01.01.2010|
4172|Münchwilen (AG)|AG|12.09.1848|
4746|Münchwilen (TG)|TG|01.01.2011|
616|Münsingen|BE|01.01.2017|
4691|Münsterlingen|TG|01.01.2011|
498|Müntschemier|BE|01.01.2010|
6007|Naters|VS|01.01.2013|
1137|Nebikon|LU|01.01.2013|
3396|Neckertal|SG|01.01.2023|
88|Neerach|ZH|12.09.1848|
223|Neftenbach|ZH|01.01.2013|
5206|Neggio|TI|12.09.1848|
6024|Nendaz|VS|12.09.1848|
2789|Nenzlingen|BL|01.01.1994|
3360|Nesslau|SG|01.01.2013|
6458|Neuchâtel|NE|01.01.2021|
2404|Neuendorf|SO|01.01.2025|
670|Neuenegg|BE|01.01.2010|
4034|Neuenhof|AG|12.09.1848|
1093|Neuenkirch|LU|01.01.2013|
2937|Neuhausen am Rheinfall|SH|01.01.1938|
1705|Neuheim|ZG|12.09.1848|
4601|Neunforn|TG|01.01.2011|
2904|Neunkirch|SH|12.09.1848|
2211|Neyruz (FR)|FR|01.01.1933|
743|Nidau|BE|01.01.2010|
981|Niederbipp|BE|01.01.2020|
2405|Niederbuchsiten|SO|01.01.1991|
3422|Niederbüren|SG|01.01.2003|
2891|Niederdorf|BL|01.01.1994|
6198|Niedergesteln|VS|12.09.1848|
89|Niederglatt|ZH|12.09.1848|
2495|Niedergösgen|SO|12.09.1848|
90|Niederhasli|ZH|12.09.1848|
3423|Niederhelfenschwil|SG|01.01.2003|
617|Niederhünigen|BE|01.01.2010|
4204|Niederlenz|AG|12.09.1848|
877|Niedermuhlern|BE|01.01.2010|
